Year,Term,Department,Course,Section,Enrollment,MedianGrade
3,S,ARTH,10,90,15,A-
3,S,ARTH,11,90,15,A-
3,S,ARTH,12,90,15,A-
3,S,ARTH,16,1,15,A-
3,S,ARTH,16,2,10,A-/B+
3,S,ARTH,17,1,24,A-
3,S,ARTH,17,2,28,A-
3,S,ARTH,17,3,13,A-
3,S,ARTH,20,1,42,B+
3,S,ARTH,48,1,14,A-
3,S,ARTH,53,1,31,A-
3,S,ASTR,4,1,175,B
3,S,ASTR,15,1,16,A/A-
3,S,BIOL,1,1,13,A-
3,S,BIOL,15,1,85,B
3,S,BIOL,16,1,122,B-
3,S,BIOL,21,1,37,B
3,S,BIOL,26,1,25,B+
3,S,BIOL,37,1,62,B+
3,S,BIOL,59,1,17,B+
3,S,BIOL,68,1,14,A-/B+
3,S,BIOL,70,1,26,A-
3,S,BIOL,71,1,11,A-
3,S,BIOL,76,1,10,A
3,S,CHEM,6,1,74,B
3,S,CHEM,6,2,126,B
3,S,CHEM,7,1,14,B+
3,S,CHEM,41,1,27,B+
3,S,CHEM,51,1,32,B
3,S,CHEM,61,1,21,B
3,S,CHEM,72,1,14,B+
3,S,CHEM,87,1,12,A
3,S,CHIN,3,1,12,A/A-
3,S,CHIN,3,2,13,A-
3,S,CLST,3,1,27,B+
3,S,CLST,10,1,17,A-
3,S,CLST,11,1,13,A-
3,S,CLST,25,1,48,B
3,S,CLST,29,90,14,B+
3,S,CLST,30,90,14,A-
3,S,CLST,31,90,14,B+
3,S,COCO,1,1,52,B+
3,S,COCO,3,1,51,A-
3,S,COCO,11,1,48,B+
3,S,COCO,12,1,55,B
3,S,COCO,15,1,21,B+
3,S,COGS,2,1,78,B
3,S,COLT,7,1,16,B+
3,S,COLT,10,1,10,A-/B+
3,S,COLT,35,1,19,B+
3,S,COLT,38,1,17,A-
3,S,COLT,47,1,17,A-
3,S,COLT,62,1,10,B+
3,S,COSC,5,1,45,A-
3,S,COSC,14,1,42,B
3,S,COSC,16,1,12,A/A-
3,S,COSC,23,1,21,A-
3,S,COSC,25,1,15,C+
3,S,COSC,27,1,30,B+
3,S,COSC,38,1,10,A
3,S,COSC,48,1,12,A-/B+
3,S,COSC,54,1,16,A
3,S,COSC,78,1,32,B+
3,S,COSC,97,1,13,A
3,S,EARS,1,1,59,B+
3,S,EARS,3,1,91,B+
3,S,EARS,7,1,14,B+
3,S,EARS,21,1,60,B+
3,S,EARS,33,1,20,B/B-
3,S,EARS,44,1,13,B+
3,S,ECON,1,1,50,B
3,S,ECON,1,2,50,B
3,S,ECON,1,3,46,A-
3,S,ECON,1,4,34,B-
3,S,ECON,2,1,28,B
3,S,ECON,10,1,93,B+
3,S,ECON,10,2,93,B+
3,S,ECON,10,3,93,B+
3,S,ECON,20,1,63,B+
3,S,ECON,20,2,63,B+
3,S,ECON,21,1,64,A-
3,S,ECON,21,2,64,A-
3,S,ECON,22,1,31,B+
3,S,ECON,25,1,36,B
3,S,ECON,26,1,69,B
3,S,ECON,26,2,69,B
3,S,ECON,27,1,33,B
3,S,ECON,27,2,33,B
3,S,ECON,35,1,32,A
3,S,ECON,38,1,34,B+
3,S,ECON,46,1,46,A
3,S,ECON,46,2,46,A
3,S,ECON,46,3,46,A
3,S,ECON,49,1,27,A-
3,S,ECON,49,2,27,A-
3,S,ECON,56,1,35,B+
3,S,ECON,82,1,13,A
3,S,EDUC,7,1,16,B+
3,S,EDUC,20,1,28,A-
3,S,EDUC,45,1,15,A-
3,S,EDUC,53,1,154,B+
3,S,EDUC,55,1,78,B+
3,S,EDUC,82,1,11,A
3,S,EDUC,85,1,13,A
3,S,EDUC,86,1,12,A-
3,S,EDUC,88,1,12,A-
3,S,ENGL,7,1,16,A-
3,S,ENGL,7,2,14,A-
3,S,ENGL,7,3,15,B+
3,S,ENGL,7,5,16,B+
3,S,ENGL,7,6,13,B+
3,S,ENGL,7,7,11,A-
3,S,ENGL,15,1,24,B+
3,S,ENGL,24,1,76,B+/B
3,S,ENGL,28,1,35,A-
3,S,ENGL,34,1,48,B
3,S,ENGL,39,1,13,B+
3,S,ENGL,45,1,42,A-
3,S,ENGL,52,1,150,A-
3,S,ENGL,57,1,16,A-
3,S,ENGL,60,1,17,A
3,S,ENGL,62,1,25,A-
3,S,ENGL,68,1,11,B+
3,S,ENGL,68,2,11,A-
3,S,ENGL,68,3,17,A-
3,S,ENGL,70,1,14,A-
3,S,ENGL,73,1,13,B+
3,S,ENGL,80,1,12,A-
3,S,ENGL,80,2,12,A-
3,S,ENGL,83,1,12,A-
3,S,ENGS,1,1,33,B
3,S,ENGS,5,1,91,A-
3,S,ENGS,7,1,15,B+
3,S,ENGS,12,1,15,A-
3,S,ENGS,20,1,42,B
3,S,ENGS,21,1,37,A-
3,S,ENGS,23,1,28,B
3,S,ENGS,24,1,23,B
3,S,ENGS,25,1,40,B+
3,S,ENGS,31,1,30,B+
3,S,ENGS,41,1,13,A-
3,S,ENGS,56,1,15,B+
3,S,ENGS,146,1,11,A-
3,S,ENGS,171,1,10,A/A-
3,S,ENVS,1,1,61,B+
3,S,ENVS,3,1,90,B+
3,S,ENVS,4,1,49,B
3,S,ENVS,7,1,11,B+
3,S,ENVS,7,2,15,B+
3,S,ENVS,12,1,22,B+
3,S,ENVS,30,1,30,B
3,S,ENVS,50,1,25,A-
3,S,ENVS,56,1,35,B+
3,S,ENVS,89,1,12,A-/B+
3,S,FILM,7,1,16,B+
3,S,FILM,7,2,16,B+
3,S,FILM,22,1,37,B+
3,S,FILM,32,1,12,A-
3,S,FILM,34,1,13,A-
3,S,FILM,35,1,11,A
3,S,FILM,41,1,30,A-
3,S,FILM,46,1,16,B+
3,S,FILM,47,1,10,B+
3,S,FILM,80,1,10,A-/B+
3,S,FREN,1,1,18,A-/B+
3,S,FREN,2,1,21,B+
3,S,FREN,2,2,21,B+
3,S,FREN,3,1,22,B+
3,S,FREN,3,2,17,A-
3,S,FREN,3,92,15,A-
3,S,FREN,5,92,15,A-
3,S,FREN,6,92,15,A-
3,S,FREN,7,1,15,A-
3,S,FREN,8,1,24,A-
3,S,FREN,8,90,16,A-
3,S,FREN,10,90,16,A-
3,S,FREN,12,90,16,A-
3,S,FREN,24,1,13,A-
3,S,FREN,25,1,21,B+
3,S,FREN,29,90,16,A-
3,S,FREN,30,90,16,A-
3,S,FREN,31,90,16,A-/B+
3,S,FREN,45,1,17,A-
3,S,FREN,75,1,15,A-
3,S,FRIT,35,1,28,A/A-
3,S,GEOG,3,1,19,B
3,S,GEOG,22,1,63,B+
3,S,GEOG,24,1,17,B+
3,S,GEOG,33,1,20,B/B-
3,S,GEOG,47,90,13,A-
3,S,GEOG,58,1,23,B+
3,S,GEOG,80,1,10,B+
3,S,GEOG,81,90,13,A-
3,S,GEOG,82,90,13,A-
3,S,GERM,1,1,14,B-
3,S,GERM,2,1,10,A-
3,S,GERM,3,1,17,B-
3,S,GERM,3,90,14,B+
3,S,GERM,5,90,14,A-
3,S,GERM,6,90,14,B+
3,S,GOVT,3,1,54,B
3,S,GOVT,4,1,51,B
3,S,GOVT,5,1,121,B+
3,S,GOVT,7,1,16,A-/B+
3,S,GOVT,7,2,16,A-
3,S,GOVT,10,1,32,B
3,S,GOVT,25,1,20,B
3,S,GOVT,28,1,27,B+
3,S,GOVT,35,1,39,B+
3,S,GOVT,40,1,42,B+
3,S,GOVT,41,1,19,B-
3,S,GOVT,58,1,34,B+
3,S,GOVT,63,1,13,B+
3,S,GOVT,66,1,46,B+
3,S,GOVT,81,9,10,A-
3,S,GOVT,83,7,20,A-
3,S,GOVT,84,2,18,B+
3,S,GOVT,85,1,15,A-
3,S,GOVT,93,90,16,A
3,S,GOVT,94,90,16,A-
3,S,GOVT,95,90,16,A
3,S,HIST,2,1,37,B+
3,S,HIST,4,3,10,B/B-
3,S,HIST,4,4,17,B
3,S,HIST,4,5,12,B+
3,S,HIST,5,4,26,B+
3,S,HIST,5,8,71,B-
3,S,HIST,6,2,51,B
3,S,HIST,6,3,13,A-
3,S,HIST,6,4,13,A-
3,S,HIST,13,1,38,B
3,S,HIST,15,1,71,B+
3,S,HIST,17,1,16,A-
3,S,HIST,33,1,15,A
3,S,HIST,47,1,25,B
3,S,HIST,49,1,11,B+
3,S,HIST,53,1,65,B+
3,S,HIST,57,1,12,B+
3,S,HIST,77,1,47,B+
3,S,HIST,79,1,51,B+
3,S,HIST,83,1,17,B
3,S,HIST,96,1,18,A-
3,S,HIST,96,2,17,A-
3,S,HUBI,2,1,49,B
3,S,ITAL,1,1,18,A-
3,S,ITAL,1,2,18,A-
3,S,ITAL,2,1,21,A-
3,S,ITAL,3,1,17,B+
3,S,ITAL,3,2,10,A-/B+
3,S,ITAL,3,90,16,A-
3,S,ITAL,5,90,16,A-
3,S,ITAL,6,90,16,A-
3,S,JAPN,10,1,27,A-
3,S,JWST,15,2,17,A-
3,S,LACS,1,1,71,B-
3,S,LACS,43,1,14,A-
3,S,LACS,50,1,31,A
3,S,LACS,70,1,19,A
3,S,LAT,3,1,18,A-
3,S,LAT,3,2,34,B+
3,S,LAT,24,1,10,A-
3,S,LING,1,1,78,B+
3,S,LING,26,1,21,B+
3,S,MATH,5,1,48,B+
3,S,MATH,5,2,22,A-
3,S,MATH,6,1,19,A-
3,S,MATH,8,1,38,B-
3,S,MATH,10,1,31,B+
3,S,MATH,13,1,36,B+
3,S,MATH,16,1,12,A/A-
3,S,MATH,20,1,23,B+
3,S,MATH,22,1,28,B
3,S,MATH,23,1,12,A-/B+
3,S,MATH,23,2,14,A
3,S,MATH,24,1,22,A-
3,S,MATH,43,1,18,A/A-
3,S,MATH,70,1,11,B
3,S,MATH,72,1,13,A
3,S,MUS,1,1,46,A-
3,S,MUS,2,1,18,A-
3,S,MUS,3,1,20,A-/B+
3,S,MUS,7,1,16,B+
3,S,MUS,9,1,45,B+
3,S,MUS,10,1,33,A
3,S,MUS,20,1,19,A-
3,S,MUS,29,90,15,A-
3,S,MUS,30,90,15,A-
3,S,MUS,87,90,15,B+
3,S,NAS,7,1,16,A-
3,S,NAS,10,1,20,B+
3,S,NAS,15,1,71,B+
3,S,NAS,35,1,42,A-
3,S,NAS,81,1,11,A-
3,S,PBPL,81,8,11,A-
3,S,PHIL,1,1,61,B-
3,S,PHIL,6,1,19,A-
3,S,PHIL,9,1,41,B+
3,S,PHIL,11,1,33,B+
3,S,PHIL,25,1,18,A-
3,S,PHIL,26,1,48,A-
3,S,PHIL,29,1,10,A-/B+
3,S,PHIL,37,1,25,B+
3,S,PHIL,50,1,14,B+
3,S,PHIL,80,1,15,B+
3,S,PHYS,4,1,49,A
3,S,PHYS,14,1,62,B+
3,S,PHYS,17,1,10,A-
3,S,PHYS,42,1,17,B+
3,S,PHYS,72,1,11,A
3,S,PORT,3,1,13,B
3,S,PSYC,1,1,141,B+
3,S,PSYC,10,1,64,B+
3,S,PSYC,11,1,37,A-
3,S,PSYC,21,1,56,B
3,S,PSYC,24,1,81,B+
3,S,PSYC,25,1,154,B+
3,S,PSYC,28,1,78,B
3,S,PSYC,50,1,27,B+
3,S,PSYC,52,1,31,A-
3,S,PSYC,53,1,27,A-
3,S,PSYC,54,1,35,A-
3,S,PSYC,65,1,14,B+
3,S,PSYC,80,1,11,A-
3,S,PSYC,83,1,11,A-
3,S,PSYC,87,1,10,A
3,S,REL,2,1,45,B+
3,S,REL,7,1,10,B+
3,S,REL,10,1,59,B
3,S,REL,19,2,20,B+
3,S,REL,22,1,23,B+
3,S,REL,23,1,44,A
3,S,REL,32,1,11,A-
3,S,REL,52,1,15,A
3,S,REL,58,1,15,A-
3,S,RUSS,3,1,11,A
3,S,RUSS,3,2,11,A-
3,S,RUSS,11,1,14,A
3,S,RUSS,13,1,59,A-
3,S,RUSS,31,1,16,A
3,S,SART,15,1,14,A-/B+
3,S,SART,15,2,17,A-
3,S,SART,15,3,14,A-
3,S,SART,15,4,13,B+
3,S,SART,16,1,11,A-
3,S,SART,20,1,14,A-
3,S,SART,21,1,11,B+
3,S,SART,25,1,13,A-
3,S,SART,27,1,13,A-
3,S,SART,29,1,10,A-
3,S,SART,77,1,10,A/A-
3,S,SOCY,1,1,90,B
3,S,SOCY,12,1,21,A-
3,S,SOCY,16,1,11,A-
3,S,SOCY,21,1,21,A-
3,S,SOCY,40,1,34,A-
3,S,SOCY,47,1,20,A-/B+
3,S,SOCY,48,1,21,A-
3,S,SOCY,59,2,20,B+
3,S,SPAN,1,1,18,B+
3,S,SPAN,1,2,10,A-
3,S,SPAN,1,3,17,B+
3,S,SPAN,2,1,18,A-
3,S,SPAN,2,2,24,A-
3,S,SPAN,2,3,22,B+
3,S,SPAN,3,1,18,B+/B
3,S,SPAN,3,2,19,A-
3,S,SPAN,3,3,25,A-
3,S,SPAN,3,4,19,B+
3,S,SPAN,3,90,14,A
3,S,SPAN,3,91,19,B+
3,S,SPAN,5,90,14,A
3,S,SPAN,5,91,19,A-
3,S,SPAN,6,90,14,A-
3,S,SPAN,6,91,19,A-
3,S,SPAN,7,2,12,B+
3,S,SPAN,9,1,22,B+
3,S,SPAN,9,2,22,A-
3,S,SPAN,20,1,29,A
3,S,SPAN,23,90,13,A
3,S,SPAN,32,1,29,A-
3,S,SPAN,33,90,13,A
3,S,SPAN,35,90,13,A-
3,S,SPAN,37,1,21,A
3,S,SPAN,73,1,30,B+
3,S,SPEE,22,1,17,A-
3,S,SSOC,1,1,68,A-
3,S,THEA,10,1,16,A
3,S,THEA,21,1,22,A-
3,S,THEA,22,1,23,A-
3,S,THEA,30,1,16,A
3,S,THEA,31,1,20,A
3,S,THEA,38,1,17,A
3,S,THEA,39,1,14,A
3,S,THEA,40,1,20,A
3,S,WGST,7,1,10,A-
3,S,WGST,10,1,18,A-
3,S,WGST,21,1,22,B+/B
3,S,WGST,34,1,35,A-
3,S,WGST,35,2,44,A
3,S,WGST,40,1,25,A-
3,S,WGST,45,1,15,A-
3,S,WGST,60,1,10,B+
3,X,ANTH,5,1,36,B+
3,X,ANTH,16,1,17,A-
3,X,ANTH,24,1,65,B
3,X,ARTH,2,1,26,B+
3,X,ARTH,17,1,12,B+/B
3,X,ARTH,25,1,29,A-
3,X,ASTR,1,1,102,B+
3,X,BIOL,5,1,42,B+
3,X,BIOL,22,1,14,B+
3,X,BIOL,23,1,62,B
3,X,CHEM,52,1,31,B
3,X,CHEM,63,1,28,A-
3,X,CLST,4,1,142,B+
3,X,COLT,47,1,16,A-
3,X,COLT,63,1,29,A
3,X,COSC,4,1,121,B
3,X,COSC,27,1,25,A
3,X,COSC,37,1,37,B+
3,X,EARS,5,1,136,B-
3,X,EARS,34,1,17,B
3,X,ECON,21,1,72,B+
3,X,ECON,21,2,72,B+
3,X,ECON,22,1,77,B
3,X,ECON,22,2,77,B
3,X,ECON,26,1,40,B+
3,X,ECON,26,2,40,B+
3,X,ENGL,14,1,16,A-
3,X,ENGL,16,1,44,B+
3,X,ENGL,24,1,70,A-
3,X,ENGL,40,1,44,B+
3,X,ENGL,66,1,33,A-
3,X,ENGL,80,1,12,B+
3,X,ENGS,8,1,26,A/A-
3,X,ENGS,13,1,55,B+
3,X,ENGS,22,1,31,A-
3,X,ENGS,25,1,24,B+
3,X,ENGS,31,1,25,A
3,X,ENGS,33,1,31,B
3,X,ENVS,25,1,31,A-
3,X,ENVS,39,1,44,A-
3,X,ENVS,60,1,24,A-
3,X,FILM,1,1,70,A-
3,X,FILM,30,1,10,A/A-
3,X,FREN,2,1,16,A-
3,X,FREN,20,1,19,B+
3,X,FREN,45,1,13,B+
3,X,GEOG,17,1,15,B+
3,X,GEOG,80,1,10,A-
3,X,GERM,8,1,12,B
3,X,GERM,42,1,17,A-
3,X,GOVT,5,1,30,B+
3,X,GOVT,6,1,18,B+
3,X,GOVT,10,1,32,B+
3,X,GOVT,69,1,33,B+
3,X,GOVT,81,1,20,A
3,X,HIST,6,1,57,A-
3,X,HIST,55,1,36,A-/B+
3,X,HIST,59,1,87,B+
3,X,HIST,72,1,25,B+
3,X,HIST,74,1,20,B+
3,X,ITAL,3,1,16,B+/B
3,X,JAPN,22,90,10,A
3,X,JAPN,23,90,10,A
3,X,JAPN,29,90,10,A-
3,X,LATS,5,1,35,B+
3,X,LATS,31,1,37,A-
3,X,MATH,20,1,26,A-/B+
3,X,MATH,22,1,22,B+
3,X,MATH,35,1,11,A-
3,X,MUS,21,1,14,B
3,X,NAS,50,1,33,B+
3,X,PBPL,81,7,17,A-
3,X,PBPL,83,1,10,A-
3,X,PHIL,2,1,37,B+
3,X,PHIL,21,1,27,B+
3,X,PHIL,50,1,10,B+
3,X,PHYS,3,1,70,B+
3,X,PHYS,44,1,13,B-
3,X,PSYC,10,1,46,B+
3,X,PSYC,11,1,76,B+
3,X,PSYC,53,1,44,A-
3,X,REL,46,1,40,B+
3,X,REL,49,1,12,A-
3,X,RUSS,21,90,14,A
3,X,RUSS,22,90,14,A-
3,X,RUSS,23,90,14,A/A-
3,X,RUSS,36,1,12,A/A-
3,X,SART,15,2,15,A-
3,X,SART,15,3,11,A-
3,X,SART,16,1,15,B+
3,X,SART,20,1,11,A
3,X,SART,25,1,11,A
3,X,SOCY,42,1,37,A-
3,X,SOCY,44,1,35,B+
3,X,SPAN,2,1,18,B+/B
3,X,SPAN,2,2,10,B+
3,X,SPAN,3,1,12,A-/B+
3,X,SPAN,3,2,18,B+
3,X,SPAN,10,1,21,A
3,X,SPAN,59,1,31,A
3,X,WGST,10,1,23,A-
3,X,WGST,43,1,11,A
3,X,WGST,48,1,38,A-
3,F,AAAS,12,1,16,A-
3,F,AAAS,17,1,24,B+
3,F,AAAS,32,1,12,A-
3,F,AAAS,33,1,19,B+
3,F,AAAS,39,1,84,B+
3,F,AAAS,46,1,61,A-
3,F,AAAS,65,1,34,A-
3,F,AMES,14,1,33,A-
3,F,AMES,91,1,20,A-
3,F,ANTH,1,1,59,B+
3,F,ANTH,6,1,83,B
3,F,ANTH,8,1,90,B
3,F,ANTH,15,1,10,A-/B+
3,F,ANTH,20,1,17,B
3,F,ANTH,22,1,31,B
3,F,ANTH,38,1,35,A
3,F,ANTH,43,1,14,B+
3,F,ANTH,46,1,17,B+
3,F,ARAB,1,1,22,A
3,F,ARAB,1,2,15,A
3,F,ARTH,1,1,66,B+
3,F,ARTH,3,1,41,B+
3,F,ARTH,7,1,15,B+
3,F,ARTH,16,1,16,A-
3,F,ARTH,16,2,16,A-
3,F,ARTH,17,1,34,A-
3,F,ARTH,17,2,15,A-
3,F,ARTH,36,1,26,B+
3,F,ARTH,53,1,32,B
3,F,ASTR,2,1,46,B+
3,F,ASTR,3,1,68,B+
3,F,BIOL,2,1,191,B+
3,F,BIOL,14,1,99,B
3,F,BIOL,19,1,39,A-
3,F,BIOL,24,1,21,A-
3,F,BIOL,25,1,30,B
3,F,BIOL,27,1,32,B+/B
3,F,BIOL,34,1,37,B+
3,F,BIOL,53,1,16,B+/B
3,F,BIOL,64,1,35,B+
3,F,BIOL,65,1,18,A-/B+
3,F,BIOL,77,1,37,B
3,F,CHEM,5,1,110,B
3,F,CHEM,10,1,31,B+
3,F,CHEM,51,1,83,B
3,F,CHEM,57,1,23,B+
3,F,CHEM,62,1,15,B+
3,F,CHIN,1,1,17,A-
3,F,CHIN,1,2,13,A-
3,F,CHIN,4,1,12,A
3,F,CLST,1,1,128,B
3,F,CLST,6,1,17,B+
3,F,CLST,18,1,106,B+
3,F,CLST,29,90,15,B+
3,F,CLST,30,90,15,A-
3,F,CLST,31,90,15,A-
3,F,COCO,1,1,90,B+
3,F,COCO,2,1,21,B+
3,F,COLT,7,1,15,A-
3,F,COLT,10,1,19,A-
3,F,COLT,33,1,24,A
3,F,COLT,70,1,12,A
3,F,COLT,72,1,15,A-
3,F,COSC,5,1,48,A-
3,F,COSC,18,1,20,A-
3,F,COSC,21,1,20,A-
3,F,COSC,25,1,15,B-
3,F,COSC,26,1,13,B
3,F,COSC,49,1,32,B+
3,F,COSC,58,1,19,A-
3,F,EARS,1,1,69,B
3,F,EARS,28,1,16,A-
3,F,EARS,45,90,17,A-
3,F,EARS,46,90,17,A-
3,F,EARS,47,90,17,A-
3,F,ECON,1,1,49,A-
3,F,ECON,1,2,116,B
3,F,ECON,1,3,116,B
3,F,ECON,1,4,116,B
3,F,ECON,2,1,18,B-
3,F,ECON,10,1,91,B+
3,F,ECON,10,2,91,B+
3,F,ECON,10,3,91,B+
3,F,ECON,20,1,11,B
3,F,ECON,20,2,48,B
3,F,ECON,20,3,48,B
3,F,ECON,21,1,51,B+
3,F,ECON,21,2,51,B+
3,F,ECON,22,1,67,B
3,F,ECON,22,2,67,B
3,F,ECON,26,1,36,B
3,F,ECON,28,1,37,B+
3,F,ECON,29,1,33,B+
3,F,ECON,35,1,34,B+
3,F,ECON,36,1,75,B
3,F,ECON,36,2,75,B
3,F,ECON,36,3,75,B
3,F,ECON,39,1,76,B+
3,F,ECON,39,2,76,B+
3,F,ECON,72,1,25,B
3,F,ECON,81,1,13,A
3,F,EDUC,20,1,100,B+
3,F,EDUC,82,1,26,A
3,F,ENGL,2,1,15,A-
3,F,ENGL,2,2,14,A-
3,F,ENGL,2,3,16,B+
3,F,ENGL,2,4,15,B+
3,F,ENGL,2,5,15,A-
3,F,ENGL,2,6,14,A-/B+
3,F,ENGL,5,1,19,B+
3,F,ENGL,5,2,20,A-
3,F,ENGL,5,3,19,A-
3,F,ENGL,5,4,19,B+
3,F,ENGL,5,5,20,B+
3,F,ENGL,5,6,19,B+
3,F,ENGL,5,7,20,B
3,F,ENGL,5,8,20,B+/B
3,F,ENGL,5,9,18,B+
3,F,ENGL,5,10,20,A-
3,F,ENGL,5,11,20,A-
3,F,ENGL,5,12,19,A-
3,F,ENGL,5,13,20,A-
3,F,ENGL,5,14,19,A-
3,F,ENGL,5,15,20,B+
3,F,ENGL,5,16,19,A-
3,F,ENGL,5,17,20,B
3,F,ENGL,5,18,20,B+
3,F,ENGL,5,19,20,A-
3,F,ENGL,7,1,16,B+
3,F,ENGL,7,2,12,A-
3,F,ENGL,7,3,14,A-
3,F,ENGL,15,1,22,B+
3,F,ENGL,20,1,20,B+
3,F,ENGL,23,1,22,A-
3,F,ENGL,24,1,63,B+
3,F,ENGL,30,1,23,B+
3,F,ENGL,38,1,30,B
3,F,ENGL,41,1,32,B+
3,F,ENGL,58,1,34,A-
3,F,ENGL,60,1,12,A
3,F,ENGL,67,1,31,A-
3,F,ENGL,67,2,15,A-
3,F,ENGL,67,4,11,A-
3,F,ENGL,72,1,13,A-
3,F,ENGL,72,2,12,A-
3,F,ENGL,80,1,12,A
3,F,ENGL,85,2,13,A-
3,F,ENGL,90,90,16,A
3,F,ENGL,90,91,14,B+
3,F,ENGL,91,90,16,A-
3,F,ENGL,91,91,14,B+
3,F,ENGL,92,90,16,A-
3,F,ENGL,92,91,14,B
3,F,ENGS,2,1,33,A-
3,F,ENGS,7,1,13,B+
3,F,ENGS,21,1,57,B+
3,F,ENGS,23,1,17,B
3,F,ENGS,33,1,29,B+
3,F,ENGS,37,1,37,B
3,F,ENGS,51,1,10,B+/B
3,F,ENGS,66,1,20,A-
3,F,ENGS,76,1,29,B+
3,F,ENGS,91,1,13,B
3,F,ENGS,190,1,25,B+
3,F,ENVS,2,1,124,B
3,F,ENVS,7,1,14,A-
3,F,ENVS,40,90,20,A-
3,F,ENVS,42,90,20,A-
3,F,ENVS,44,1,28,B+
3,F,ENVS,65,1,32,A-
3,F,ENVS,80,1,20,B
3,F,ENVS,84,90,20,A-
3,F,FILM,1,1,42,B+
3,F,FILM,20,1,28,B+
3,F,FILM,31,1,16,B+
3,F,FILM,33,1,11,A-
3,F,FILM,42,1,41,A
3,F,FREN,1,1,16,A-
3,F,FREN,1,2,14,A-/B+
3,F,FREN,2,1,16,A-
3,F,FREN,2,2,16,A-
3,F,FREN,2,3,13,A-
3,F,FREN,2,4,14,A-
3,F,FREN,3,1,16,A-
3,F,FREN,3,2,20,A-
3,F,FREN,3,3,25,B+
3,F,FREN,3,92,10,A
3,F,FREN,5,92,10,A-
3,F,FREN,6,92,10,A/A-
3,F,FREN,8,1,25,A-
3,F,FREN,10,1,10,A-
3,F,FREN,10,2,13,A
3,F,FREN,21,1,19,A-
3,F,FREN,25,1,25,A
3,F,FREN,50,1,11,A-
3,F,GEOG,1,1,37,B+
3,F,GEOG,7,1,12,A-
3,F,GEOG,16,1,42,B+
3,F,GEOG,31,1,23,A-
3,F,GEOG,44,1,28,B+
3,F,GEOG,58,1,18,A-/B+
3,F,GEOG,90,1,23,A-
3,F,GERM,1,1,18,B+
3,F,GERM,2,1,12,A-/B+
3,F,GERM,7,1,15,A
3,F,GERM,29,90,12,A-/B+
3,F,GERM,30,90,12,A-/B+
3,F,GERM,31,90,12,A-
3,F,GOVT,3,1,32,B+/B
3,F,GOVT,3,2,102,B
3,F,GOVT,4,1,45,B+
3,F,GOVT,5,1,86,B
3,F,GOVT,6,1,45,B+
3,F,GOVT,10,1,48,B
3,F,GOVT,20,1,30,B
3,F,GOVT,36,1,40,B+
3,F,GOVT,49,1,22,B+
3,F,GOVT,50,1,35,B+
3,F,GOVT,50,2,40,A-
3,F,GOVT,54,1,45,B+
3,F,GOVT,57,1,32,B+
3,F,GOVT,61,1,43,B+
3,F,GOVT,68,1,29,B+
3,F,GOVT,81,2,11,B+
3,F,GOVT,83,4,17,A-
3,F,GOVT,85,14,15,A-
3,F,GOVT,85,15,20,A-
3,F,GOVT,85,16,15,B
3,F,GOVT,86,6,18,A-/B+
3,F,GOVT,86,7,11,A-
3,F,GOVT,90,90,16,B+
3,F,GOVT,91,90,16,B+
3,F,GOVT,92,90,16,A
3,F,GRK,1,1,10,B+
3,F,HIST,1,1,28,B+
3,F,HIST,2,1,34,B+
3,F,HIST,3,2,14,B+
3,F,HIST,3,3,13,A-
3,F,HIST,3,4,14,B+
3,F,HIST,3,5,17,A-
3,F,HIST,5,2,33,A-
3,F,HIST,5,5,60,B+
3,F,HIST,5,6,17,B-
3,F,HIST,6,1,25,B+
3,F,HIST,6,2,24,B+
3,F,HIST,7,1,16,A-
3,F,HIST,7,2,15,A-
3,F,HIST,14,1,66,B+/B
3,F,HIST,16,1,16,A-
3,F,HIST,24,1,37,A-
3,F,HIST,26,1,47,A-
3,F,HIST,30,1,44,B+
3,F,HIST,41,90,16,A-
3,F,HIST,45,1,35,B+
3,F,HIST,53,1,60,B+
3,F,HIST,67,1,61,A-
3,F,HIST,71,1,22,B+
3,F,HIST,87,1,21,B+
3,F,HIST,94,6,106,B+
3,F,HIST,95,1,12,B+
3,F,HIST,96,2,16,A-
3,F,HIST,96,3,16,A-
3,F,HIST,98,1,18,A-
3,F,HUM,1,2,19,A-
3,F,HUM,1,3,18,B+
3,F,HUM,1,4,20,A-
3,F,ITAL,1,1,19,A-
3,F,ITAL,1,2,18,A-
3,F,ITAL,1,3,21,B+
3,F,ITAL,2,1,16,A-/B+
3,F,ITAL,2,2,16,A-/B+
3,F,ITAL,8,1,11,A
3,F,ITAL,8,90,15,A
3,F,ITAL,10,90,15,A-
3,F,ITAL,12,90,15,A
3,F,ITAL,50,1,10,A/A-
3,F,JAPN,1,1,15,A-
3,F,JAPN,1,2,13,A-
3,F,JWST,6,1,86,B+
3,F,JWST,50,1,15,A-
3,F,JWST,60,1,12,A
3,F,LACS,43,1,31,B
3,F,LAT,1,1,25,B
3,F,LAT,1,2,20,A
3,F,LAT,1,3,18,B+
3,F,LAT,22,1,10,A-/B+
3,F,LING,1,1,82,B+
3,F,LING,7,1,16,A/A-
3,F,LING,22,1,16,A-/B+
3,F,M&SS,15,1,10,A/A-
3,F,MATH,1,1,66,B
3,F,MATH,1,2,66,B
3,F,MATH,3,1,188,B
3,F,MATH,3,2,188,B
